,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume
,BTC-USD,CL=F,TSLA,^GSPC,^GSPTSE,^IXIC,BTC-USD,CL=F,TSLA,^GSPC,^GSPTSE,^IXIC,BTC-USD,CL=F,TSLA,^GSPC,^GSPTSE,^IXIC,BTC-USD,CL=F,TSLA,^GSPC,^GSPTSE,^IXIC,BTC-USD,CL=F,TSLA,^GSPC,^GSPTSE,^IXIC,BTC-USD,CL=F,TSLA,^GSPC,^GSPTSE,^IXIC
Datetime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-22 06:00:00+00:00,42452.1640625,,,,,,42452.1640625,,,,,,42866.6328125,,,,,,42430.4296875,,,,,,42866.6328125,,,,,,692207616,,,,,
2022-03-22 06:15:00+00:00,42240.14453125,,,,,,42240.14453125,,,,,,42470.328125,,,,,,42238.8515625,,,,,,42470.328125,,,,,,315787264,,,,,
2022-03-22 06:30:00+00:00,42320.15625,114.31999969482422,,,,,42320.15625,114.31999969482422,,,,,42323.4765625,114.36000061035156,,,,,42233.3828125,114.31999969482422,,,,,42233.6171875,114.36000061035156,,,,,202004480,10.0,,,,
2022-03-22 06:45:00+00:00,42166.76171875,114.4000015258789,,,,,42166.76171875,114.4000015258789,,,,,42279.171875,114.4000015258789,,,,,42118.1171875,114.4000015258789,,,,,42279.171875,114.4000015258789,,,,,354854912,8.0,,,,
2022-03-22 07:00:00+00:00,42271.2734375,,,,,,42271.2734375,,,,,,42274.83984375,,,,,,42173.29296875,,,,,,42173.29296875,,,,,,351846400,,,,,
2022-03-22 07:15:00+00:00,42234.51953125,113.75,,,,,42234.51953125,113.75,,,,,42339.13671875,114.20999908447266,,,,,42234.51953125,113.75,,,,,42275.078125,114.20999908447266,,,,,285970432,8.0,,,,
2022-03-22 07:30:00+00:00,42270.6328125,113.61000061035156,,,,,42270.6328125,113.61000061035156,,,,,42277.4921875,113.61000061035156,,,,,42235.578125,113.61000061035156,,,,,42235.578125,113.61000061035156,,,,,28649472,10.0,,,,
2022-03-22 07:45:00+00:00,42248.97265625,113.29000091552734,,,,,42248.97265625,113.29000091552734,,,,,42278.39453125,113.3499984741211,,,,,42248.97265625,113.29000091552734,,,,,42276.109375,113.3499984741211,,,,,123969536,10.0,,,,
2022-03-22 08:00:00+00:00,42384.2734375,111.0,,,,,42384.2734375,111.0,,,,,42384.2734375,113.43000030517578,,,,,42169.67578125,111.0,,,,,42246.953125,113.43000030517578,,,,,259008512,60.0,,,,
2022-03-22 08:15:00+00:00,42439.54296875,110.9800033569336,,,,,42439.54296875,110.9800033569336,,,,,42444.125,111.36000061035156,,,,,42359.1953125,110.9800033569336,,,,,42394.90625,111.36000061035156,,,,,76920832,39.0,,,,
2022-03-22 08:30:00+00:00,42483.44140625,,,,,,42483.44140625,,,,,,42483.44140625,,,,,,42432.14453125,,,,,,42432.14453125,,,,,,316641280,,,,,
2022-03-22 08:45:00+00:00,42506.19140625,111.30000305175781,,,,,42506.19140625,111.30000305175781,,,,,42577.8203125,111.30000305175781,,,,,42482.47265625,110.77999877929688,,,,,42482.47265625,110.8499984741211,,,,,224980992,17.0,,,,
2022-03-22 09:00:00+00:00,42492.44921875,109.79000091552734,,,,,42492.44921875,109.79000091552734,,,,,42533.375,109.94999694824219,,,,,42490.53125,109.30000305175781,,,,,42505.29296875,109.94999694824219,,,,,159621120,8.0,,,,
2022-03-22 09:15:00+00:00,42457.0625,109.69999694824219,,,,,42457.0625,109.69999694824219,,,,,42523.8828125,109.69999694824219,,,,,42457.0625,109.69999694824219,,,,,42497.51171875,109.69999694824219,,,,,103985152,1.0,,,,
2022-03-22 09:30:00+00:00,42492.28515625,109.62999725341797,,,,,42492.28515625,109.62999725341797,,,,,42497.26171875,109.62999725341797,,,,,42449.29296875,109.62999725341797,,,,,42458.1640625,109.62999725341797,,,,,165097472,18.0,,,,
2022-03-22 09:45:00+00:00,42499.8828125,,,,,,42499.8828125,,,,,,42515.375,,,,,,42468.91796875,,,,,,42495.6640625,,,,,,43810816,,,,,
2022-03-22 10:00:00+00:00,42521.0703125,110.9000015258789,,,,,42521.0703125,110.9000015258789,,,,,42521.0703125,110.9000015258789,,,,,42474.9140625,109.80000305175781,,,,,42497.2421875,109.80000305175781,,,,,117854208,15.0,,,,
2022-03-22 10:15:00+00:00,42621.85546875,111.5,,,,,42621.85546875,111.5,,,,,42621.85546875,111.5199966430664,,,,,42543.046875,111.5,,,,,42543.046875,111.5199966430664,,,,,338554880,13.0,,,,
2022-03-22 10:30:00+00:00,42756.69140625,,,,,,42756.69140625,,,,,,42756.69140625,,,,,,42628.8046875,,,,,,42628.8046875,,,,,,281927680,,,,,
2022-03-22 10:45:00+00:00,42825.9375,111.05000305175781,,,,,42825.9375,111.05000305175781,,,,,42844.58203125,111.54000091552734,,,,,42763.015625,111.05000305175781,,,,,42763.015625,111.54000091552734,,,,,282226688,5.0,,,,
2022-03-22 11:00:00+00:00,42905.29296875,111.9800033569336,,,,,42905.29296875,111.9800033569336,,,,,42908.04296875,112.01000213623047,,,,,42776.3125,111.56999969482422,,,,,42821.5,111.56999969482422,,,,,232804352,199.0,,,,
2022-03-22 11:15:00+00:00,42897.62890625,112.0199966430664,,,,,42897.62890625,112.0199966430664,,,,,42903.19921875,112.0199966430664,,,,,42865.4609375,112.0199966430664,,,,,42902.2109375,112.0199966430664,,,,,170983424,228.0,,,,
2022-03-22 11:30:00+00:00,42868.7734375,111.91999816894531,,,,,42868.7734375,111.91999816894531,,,,,42915.1171875,111.94999694824219,,,,,42826.69140625,111.91999816894531,,,,,42899.1640625,111.94999694824219,,,,,114651136,79.0,,,,
2022-03-22 11:45:00+00:00,42930.4765625,112.0,,,,,42930.4765625,112.0,,,,,42933.0078125,112.0,,,,,42875.171875,111.61000061035156,,,,,42875.171875,111.62000274658203,,,,,95866880,86.0,,,,
2022-03-22 12:00:00+00:00,42918.48828125,112.0,,,,,42918.48828125,112.0,,,,,42946.28515625,112.5,,,,,42886.2578125,112.0,,,,,42932.703125,112.08000183105469,,,,,178200576,202.0,,,,
2022-03-22 12:15:00+00:00,42861.453125,112.6500015258789,,,,,42861.453125,112.6500015258789,,,,,42889.24609375,112.80000305175781,,,,,42840.48828125,112.27999877929688,,,,,42889.24609375,112.31999969482422,,,,,121937920,642.0,,,,
2022-03-22 12:30:00+00:00,42796.19140625,112.81999969482422,,,,,42796.19140625,112.81999969482422,,,,,42884.94140625,112.81999969482422,,,,,42796.19140625,112.70999908447266,,,,,42881.37890625,112.70999908447266,,,,,53608448,170.0,,,,
2022-03-22 12:45:00+00:00,42886.25390625,,,,,,42886.25390625,,,,,,42886.25390625,,,,,,42800.5,,,,,,42800.5,,,,,,60690432,,,,,
2022-03-22 13:00:00+00:00,42851.66015625,112.2300033569336,,,,,42851.66015625,112.2300033569336,,,,,42921.6484375,112.2300033569336,,,,,42851.66015625,111.91999816894531,,,,,42906.765625,111.91999816894531,,,,,56008704,315.0,,,,
2022-03-22 13:15:00+00:00,42828.6875,111.37000274658203,,,,,42828.6875,111.37000274658203,,,,,42873.64453125,112.44000244140625,,,,,42828.6875,111.37000274658203,,,,,42846.88671875,112.44000244140625,,,,,51990528,801.0,,,,
2022-03-22 13:30:00+00:00,42937.74609375,111.81999969482422,927.6400146484375,4490.02001953125,22071.69921875,13944.5927734375,42937.74609375,111.81999969482422,927.6400146484375,4490.02001953125,22071.69921875,13944.5927734375,42945.35546875,111.81999969482422,936.77001953125,4491.5498046875,22082.849609375,13954.5712890625,42817.3359375,110.91000366210938,924.5,4469.10009765625,22045.240234375,13859.73046875,42817.3359375,111.5199966430664,930.0,4469.10009765625,22073.939453125,13863.8447265625,131780608,1488.0,2940534.0,89895598.0,24264734.0,216926483.0
2022-03-22 13:45:00+00:00,42779.81640625,110.69999694824219,926.7899780273438,4488.97021484375,22097.76953125,13949.7421875,42779.81640625,110.69999694824219,926.7899780273438,4488.97021484375,22097.76953125,13949.7421875,42929.8828125,111.4800033569336,930.0,4491.0498046875,22097.76953125,13955.2822265625,42749.36328125,110.69999694824219,921.75,4483.35009765625,22047.259765625,13889.34765625,42929.8828125,111.30000305175781,928.5599975585938,4489.89990234375,22067.859375,13945.703125,126701568,676.0,1366160.0,110524383.0,10944491.0,286554337.0
2022-03-22 14:00:00+00:00,42912.796875,110.58999633789062,938.8978271484375,4497.68017578125,22089.140625,14012.5830078125,42912.796875,110.58999633789062,938.8978271484375,4497.68017578125,22089.140625,14012.5830078125,42916.1171875,110.8499984741211,939.9000244140625,4499.990234375,22103.66015625,14019.12109375,42804.99609375,110.22000122070312,926.5499877929688,4489.0498046875,22071.08984375,13952.28125,42804.99609375,110.8499984741211,927.0,4489.0498046875,22098.560546875,13952.73828125,0,166.0,1646879.0,95838503.0,10596547.0,241617868.0
2022-03-22 14:15:00+00:00,42950.57421875,110.11000061035156,939.0399780273438,4502.35009765625,22077.5390625,14049.19921875,42950.57421875,110.11000061035156,939.0399780273438,4502.35009765625,22077.5390625,14049.19921875,42950.57421875,110.66999816894531,940.780029296875,4504.16015625,22089.5703125,14052.91015625,42888.140625,110.11000061035156,935.6500244140625,4494.58984375,22069.7109375,14001.888671875,42890.25,110.37999725341797,939.0999755859375,4497.6201171875,22089.5703125,14012.5986328125,53391360,545.0,1103886.0,80646807.0,8310296.0,202480000.0
2022-03-22 14:30:00+00:00,42963.4375,109.9000015258789,938.5764770507812,4506.669921875,22069.080078125,14074.1728515625,42963.4375,109.9000015258789,938.5764770507812,4506.669921875,22069.080078125,14074.1728515625,43071.34765625,109.9000015258789,942.239990234375,4510.6201171875,22090.58984375,14081.0146484375,42927.546875,109.6500015258789,935.3900756835938,4502.41015625,22069.080078125,14051.1650390625,42935.1015625,109.6500015258789,938.9500122070312,4502.41015625,22080.55078125,14051.1650390625,325758976,859.0,1000149.0,82979640.0,7706565.0,196698000.0
2022-03-22 14:45:00+00:00,42815.90625,110.7300033569336,936.4201049804688,4505.31005859375,22078.279296875,14069.2802734375,42815.90625,110.7300033569336,936.4201049804688,4505.31005859375,22078.279296875,14069.2802734375,42940.73046875,110.7300033569336,939.7197875976562,4509.33984375,22098.740234375,14084.7958984375,42815.90625,110.68000030517578,934.1500244140625,4504.14990234375,22067.0,14067.6748046875,42940.73046875,110.69999694824219,938.5206298828125,4506.60009765625,22067.05078125,14071.3037109375,240226304,264.0,608433.0,68761585.0,6017426.0,168021000.0
2022-03-22 15:00:00+00:00,42748.51953125,110.69999694824219,945.1798706054688,4508.1298828125,22083.859375,14107.265625,42748.51953125,110.69999694824219,945.1798706054688,4508.1298828125,22083.859375,14107.265625,42810.55078125,111.16999816894531,947.0598754882812,4509.27001953125,22093.130859375,14109.7861328125,42723.4921875,110.69999694824219,936.0501098632812,4500.06982421875,22070.44921875,14056.130859375,42810.55078125,111.16999816894531,936.8900146484375,4505.27978515625,22079.76953125,14072.7001953125,77094912,109.0,1397459.0,70350272.0,6768194.0,163794000.0
2022-03-22 15:15:00+00:00,42745.6640625,109.88999938964844,946.0363159179688,4511.31982421875,22089.8203125,14118.662109375,42745.6640625,109.88999938964844,946.0363159179688,4511.31982421875,22089.8203125,14118.662109375,42771.98828125,110.33999633789062,946.9099731445312,4513.7998046875,22098.900390625,14129.4951171875,42708.94140625,109.70999908447266,943.8099975585938,4508.080078125,22083.66015625,14106.546875,42719.8203125,110.33999633789062,945.0900268554688,4508.16015625,22084.599609375,14106.546875,17227776,322.0,553397.0,59733248.0,5629231.0,144067000.0
2022-03-22 15:30:00+00:00,42691.7734375,110.20999908447266,944.1400146484375,4503.9599609375,22070.330078125,14094.6513671875,42691.7734375,110.20999908447266,944.1400146484375,4503.9599609375,22070.330078125,14094.6513671875,42697.40625,110.20999908447266,948.6799926757812,4511.33984375,22090.689453125,14118.6484375,42655.58984375,109.6500015258789,942.7949829101562,4503.9599609375,22064.7109375,14092.9951171875,42697.40625,109.6500015258789,945.89501953125,4511.33984375,22090.689453125,14118.6484375,62955520,1531.0,936858.0,60098357.0,5113999.0,150258000.0
2022-03-22 15:45:00+00:00,42638.1875,,939.2999877929688,4504.5,22066.98046875,14079.275390625,42638.1875,,939.2999877929688,4504.5,22066.98046875,14079.275390625,42691.375,,944.780029296875,4507.97998046875,22081.609375,14100.5859375,42638.1875,,939.0,4502.52001953125,22062.990234375,14079.275390625,42691.375,,944.1381225585938,4503.830078125,22069.830078125,14093.4755859375,61411328,,548192.0,52995828.0,4621504.0,149435000.0
2022-03-22 16:00:00+00:00,42676.77734375,,943.130126953125,4505.10009765625,22083.609375,14074.1533203125,42676.77734375,,943.130126953125,4505.10009765625,22083.609375,14074.1533203125,42676.77734375,,943.739990234375,4508.490234375,22089.73046875,14087.564453125,42592.8359375,,938.2000122070312,4502.0498046875,22059.0,14063.4248046875,42600.71875,,939.4061279296875,4504.47998046875,22067.130859375,14078.3544921875,22482944,,547926.0,56912864.0,3908110.0,131270000.0
2022-03-22 16:15:00+00:00,42565.15234375,110.26000213623047,940.530029296875,4498.68017578125,22092.109375,14040.875,42565.15234375,110.26000213623047,940.530029296875,4498.68017578125,22092.109375,14040.875,42667.50390625,110.26000213623047,943.5900268554688,4505.7998046875,22093.119140625,14075.8046875,42565.15234375,110.05999755859375,938.8800048828125,4497.0,22074.439453125,14031.1025390625,42657.76171875,110.06999969482422,943.3200073242188,4505.06982421875,22083.529296875,14074.3115234375,46901248,720.0,414183.0,51249295.0,4654889.0,120337000.0
2022-03-22 16:30:00+00:00,42556.51953125,,944.2000732421875,4499.5400390625,22096.4296875,14043.41796875,42556.51953125,,944.2000732421875,4499.5400390625,22096.4296875,14043.41796875,42599.29296875,,945.5800170898438,4502.2998046875,22097.859375,14055.2109375,42556.51953125,,939.5,4495.740234375,22083.5390625,14029.3603515625,42567.921875,,940.8900146484375,4498.75,22091.2109375,14040.349609375,25133056,,638986.0,55164618.0,3812566.0,115137000.0
2022-03-22 16:45:00+00:00,42540.88671875,,946.3699951171875,4507.580078125,22129.470703125,14068.17578125,42540.88671875,,946.3699951171875,4507.580078125,22129.470703125,14068.17578125,42554.14453125,,947.3800048828125,4508.08984375,22129.470703125,14071.5224609375,42501.59375,,943.989990234375,4498.18994140625,22094.720703125,14040.9052734375,42552.27734375,,944.4400024414062,4499.5,22096.5,14042.970703125,63764480,,608946.0,49458000.0,5016483.0,109429000.0
2022-03-22 17:00:00+00:00,42595.40234375,110.9000015258789,949.7333984375,4511.009765625,22143.9296875,14080.0791015625,42595.40234375,110.9000015258789,949.7333984375,4511.009765625,22143.9296875,14080.0791015625,42595.40234375,110.9000015258789,950.0,4511.77001953125,22143.9296875,14084.1328125,42520.97265625,109.77999877929688,945.7999877929688,4505.89990234375,22125.76953125,14061.7822265625,42522.76953125,109.79000091552734,946.530029296875,4507.5400390625,22128.080078125,14065.1923828125,0,285.0,716786.0,53805000.0,4874337.0,104239000.0
2022-03-22 17:15:00+00:00,42589.15625,112.05000305175781,952.510009765625,4507.4501953125,22138.33984375,14065.4228515625,42589.15625,112.05000305175781,952.510009765625,4507.4501953125,22138.33984375,14065.4228515625,42617.2265625,112.08000183105469,953.0,4512.39013671875,22145.259765625,14082.904296875,42589.1328125,111.5999984741211,945.7999877929688,4503.3701171875,22120.6796875,14046.4755859375,42599.8359375,111.5999984741211,949.5753173828125,4511.080078125,22144.109375,14080.611328125,0,647.0,727403.0,51789000.0,4304472.0,98547000.0
2022-03-22 17:30:00+00:00,42575.34765625,111.87999725341797,955.9700927734375,4509.43994140625,22128.119140625,14083.2021484375,42575.34765625,111.87999725341797,955.9700927734375,4509.43994140625,22128.119140625,14083.2021484375,42602.29296875,112.27999877929688,957.2899780273438,4511.3798828125,22148.109375,14089.1728515625,42575.34765625,111.87999725341797,952.02001953125,4506.919921875,22125.140625,14066.30078125,42602.29296875,112.27999877929688,952.5,4507.4501953125,22138.470703125,14066.30078125,0,150.0,987820.0,52173000.0,5021250.0,116662000.0
2022-03-22 17:45:00+00:00,42579.79296875,111.72000122070312,962.5,4512.18017578125,22150.419921875,14102.94140625,42579.79296875,111.72000122070312,962.5,4512.18017578125,22150.419921875,14102.94140625,42593.65625,112.08000183105469,962.5999755859375,4513.0498046875,22152.939453125,14102.94140625,42552.12109375,111.69999694824219,954.2999877929688,4506.7001953125,22122.720703125,14075.0732421875,42582.6953125,111.77999877929688,956.219970703125,4509.490234375,22129.380859375,14083.53125,0,952.0,858212.0,46622000.0,4443133.0,100292000.0
2022-03-22 18:00:00+00:00,42577.76171875,112.04000091552734,969.3049926757812,4508.4501953125,22142.330078125,14095.20703125,42577.76171875,112.04000091552734,969.3049926757812,4508.4501953125,22142.330078125,14095.20703125,42607.078125,112.41999816894531,969.9298706054688,4512.8701171875,22151.029296875,14104.037109375,42576.94921875,111.30999755859375,960.0599975585938,4506.47021484375,22139.509765625,14081.6572265625,42584.4140625,111.69999694824219,962.4301147460938,4512.14990234375,22151.029296875,14103.53125,0,2796.0,1445853.0,48234000.0,4068369.0,115276000.0
2022-03-22 18:15:00+00:00,42542.4375,111.30000305175781,976.719970703125,4503.2900390625,22124.140625,14082.6416015625,42542.4375,111.30000305175781,976.719970703125,4503.2900390625,22124.140625,14082.6416015625,42606.36328125,112.19999694824219,977.25,4511.919921875,22152.939453125,14115.2666015625,42542.4375,110.9000015258789,968.5001220703125,4498.91015625,22117.630859375,14064.8759765625,42577.625,112.04000091552734,969.1099853515625,4508.43994140625,22142.48046875,14094.955078125,36909056,2211.0,2255288.0,55494000.0,4598666.0,116193000.0
2022-03-22 18:30:00+00:00,42537.0390625,,978.1099853515625,4504.240234375,22121.83984375,14087.4453125,42537.0390625,,978.1099853515625,4504.240234375,22121.83984375,14087.4453125,42554.546875,,984.0,4506.75,22135.30078125,14096.591796875,42525.96484375,,972.7100219726562,4499.06005859375,22115.109375,14064.7724609375,42551.953125,,976.7205810546875,4503.2900390625,22123.630859375,14082.88671875,21727232,,2201392.0,51490000.0,4043417.0,98827000.0
2022-03-22 18:45:00+00:00,42571.99609375,,990.9199829101562,4507.64013671875,22131.7890625,14110.9375,42571.99609375,,990.9199829101562,4507.64013671875,22131.7890625,14110.9375,42571.99609375,,992.4600219726562,4509.81982421875,22135.689453125,14114.953125,42533.81640625,,977.510009765625,4501.7998046875,22119.3203125,14082.869140625,42536.37890625,,978.1950073242188,4504.2001953125,22122.470703125,14088.275390625,0,,1874800.0,50019000.0,4305910.0,108141000.0
2022-03-22 19:00:00+00:00,42650.8515625,,994.5776977539062,4511.64990234375,22125.19921875,14126.6591796875,42650.8515625,,994.5776977539062,4511.64990234375,22125.19921875,14126.6591796875,42662.63671875,,996.5198974609375,4512.240234375,22135.189453125,14128.6103515625,42564.68359375,,989.0399780273438,4506.89990234375,22116.380859375,14108.576171875,42565.8515625,,990.9498901367188,4507.39013671875,22127.439453125,14109.091796875,36429824,,2058688.0,63514000.0,5331250.0,121200000.0
2022-03-22 19:15:00+00:00,42601.80859375,,988.7932739257812,4507.72998046875,22109.25,14102.611328125,42601.80859375,,988.7932739257812,4507.72998046875,22109.25,14102.611328125,42654.6796875,,996.510009765625,4515.169921875,22132.060546875,14137.6513671875,42600.39453125,,984.5,4505.93994140625,22109.25,14097.3369140625,42654.6796875,,994.7899780273438,4511.56005859375,22126.390625,14126.3544921875,20107264,,1658355.0,73380000.0,5508314.0,146599000.0
2022-03-22 19:30:00+00:00,42620.90234375,,996.510009765625,4515.10009765625,22130.609375,14121.43359375,42620.90234375,,996.510009765625,4515.10009765625,22130.609375,14121.43359375,42621.6875,,997.8599853515625,4516.0,22130.609375,14123.923828125,42601.33203125,,987.0,4506.4501953125,22101.240234375,14098.01953125,42601.33203125,,989.0349731445312,4507.72998046875,22107.830078125,14101.369140625,11814912,,1771847.0,90899000.0,8162404.0,188854000.0
2022-03-22 19:45:00+00:00,42382.0,,994.1799926757812,4512.56005859375,22080.66015625,14111.9638671875,42382.0,,994.1799926757812,4512.56005859375,22080.66015625,14111.9638671875,42618.1328125,,997.7999267578125,4522.0,22137.1796875,14140.8369140625,42379.08984375,,990.0,4505.91015625,22076.640625,14087.6728515625,42618.1328125,,996.4199829101562,4515.25,22130.640625,14122.517578125,79345664,,2897080.0,250696000.0,16096344.0,352008000.0
2022-03-22 20:00:00+00:00,42427.8671875,,,,,,42427.8671875,,,,,,42427.8671875,,,,,,42347.30859375,,,,,,42380.453125,,,,,,124602368,,,,,
2022-03-22 20:15:00+00:00,42513.875,,,,,,42513.875,,,,,,42513.875,,,,,,42428.78515625,,,,,,42428.78515625,,,,,,167241728,,,,,
2022-03-22 20:30:00+00:00,42468.88671875,,,,,,42468.88671875,,,,,,42506.42578125,,,,,,42468.88671875,,,,,,42505.48046875,,,,,,34301952,,,,,
2022-03-22 20:45:00+00:00,42588.43359375,,,,,,42588.43359375,,,,,,42593.15625,,,,,,42438.45703125,,,,,,42463.2109375,,,,,,171565056,,,,,
2022-03-22 21:00:00+00:00,42640.02734375,,,,,,42640.02734375,,,,,,42640.02734375,,,,,,42568.41015625,,,,,,42571.3828125,,,,,,9211904,,,,,
2022-03-22 21:15:00+00:00,42684.578125,,,,,,42684.578125,,,,,,42705.94921875,,,,,,42662.18359375,,,,,,42698.89453125,,,,,,162353152,,,,,
2022-03-22 21:30:00+00:00,42786.07421875,,,,,,42786.07421875,,,,,,42786.87890625,,,,,,42686.61328125,,,,,,42686.61328125,,,,,,87011328,,,,,
2022-03-22 21:45:00+00:00,42789.40234375,,,,,,42789.40234375,,,,,,42811.0546875,,,,,,42764.05859375,,,,,,42764.05859375,,,,,,102699008,,,,,
2022-03-22 22:00:00+00:00,42706.6015625,,,,,,42706.6015625,,,,,,42798.32421875,,,,,,42706.59375,,,,,,42798.32421875,,,,,,0,,,,,
2022-03-22 22:15:00+00:00,42652.890625,,,,,,42652.890625,,,,,,42686.15234375,,,,,,42595.75390625,,,,,,42634.19921875,,,,,,160911360,,,,,
2022-03-22 22:30:00+00:00,42541.09765625,,,,,,42541.09765625,,,,,,42654.27734375,,,,,,42541.09765625,,,,,,42654.27734375,,,,,,17244160,,,,,
2022-03-22 22:45:00+00:00,42515.4296875,,,,,,42515.4296875,,,,,,42548.41796875,,,,,,42515.4296875,,,,,,42531.71484375,,,,,,44769280,,,,,
2022-03-22 23:00:00+00:00,42508.83984375,,,,,,42508.83984375,,,,,,42536.98046875,,,,,,42470.12109375,,,,,,42536.98046875,,,,,,33028096,,,,,
2022-03-22 23:15:00+00:00,42412.2890625,,,,,,42412.2890625,,,,,,42526.16796875,,,,,,42412.2890625,,,,,,42526.16796875,,,,,,12787712,,,,,
2022-03-22 23:30:00+00:00,42345.0703125,,,,,,42345.0703125,,,,,,42424.94921875,,,,,,42345.0703125,,,,,,42405.64453125,,,,,,127420416,,,,,
2022-03-22 23:45:00+00:00,42356.04296875,,,,,,42356.04296875,,,,,,42389.34375,,,,,,42339.25,,,,,,42354.1875,,,,,,44316672,,,,,
2022-03-23 00:00:00+00:00,42457.69140625,,,,,,42457.69140625,,,,,,42457.69140625,,,,,,42364.37890625,,,,,,42364.37890625,,,,,,99569664,,,,,
2022-03-23 00:15:00+00:00,42384.2109375,,,,,,42384.2109375,,,,,,42479.71875,,,,,,42383.28125,,,,,,42479.71875,,,,,,40777728,,,,,
2022-03-23 00:30:00+00:00,42361.421875,,,,,,42361.421875,,,,,,42415.27734375,,,,,,42337.32421875,,,,,,42412.7421875,,,,,,92499968,,,,,
2022-03-23 00:45:00+00:00,42410.6640625,,,,,,42410.6640625,,,,,,42426.71875,,,,,,42354.4375,,,,,,42354.4375,,,,,,33120256,,,,,
2022-03-23 01:00:00+00:00,42128.8203125,,,,,,42128.8203125,,,,,,42409.5859375,,,,,,42068.76171875,,,,,,42409.5859375,,,,,,508266496,,,,,
2022-03-23 01:15:00+00:00,42150.875,,,,,,42150.875,,,,,,42181.30078125,,,,,,42144.6171875,,,,,,42171.484375,,,,,,117069824,,,,,
2022-03-23 01:30:00+00:00,42210.984375,,,,,,42210.984375,,,,,,42210.984375,,,,,,42098.97265625,,,,,,42149.56640625,,,,,,102215680,,,,,
2022-03-23 01:45:00+00:00,42318.59765625,,,,,,42318.59765625,,,,,,42318.59765625,,,,,,42214.578125,,,,,,42214.578125,,,,,,212277248,,,,,
2022-03-23 02:00:00+00:00,42316.84375,,,,,,42316.84375,,,,,,42319.62890625,,,,,,42279.8046875,,,,,,42306.10546875,,,,,,0,,,,,
2022-03-23 02:15:00+00:00,42476.8671875,,,,,,42476.8671875,,,,,,42476.8671875,,,,,,42311.796875,,,,,,42311.796875,,,,,,89110528,,,,,
2022-03-23 02:30:00+00:00,42462.0625,,,,,,42462.0625,,,,,,42497.15625,,,,,,42462.0625,,,,,,42484.515625,,,,,,0,,,,,
2022-03-23 02:45:00+00:00,42371.9609375,,,,,,42371.9609375,,,,,,42451.80078125,,,,,,42362.1640625,,,,,,42451.80078125,,,,,,0,,,,,
2022-03-23 03:00:00+00:00,42240.85546875,,,,,,42240.85546875,,,,,,42372.1796875,,,,,,42238.35546875,,,,,,42372.1796875,,,,,,0,,,,,
2022-03-23 03:15:00+00:00,42256.9453125,,,,,,42256.9453125,,,,,,42267.96484375,,,,,,42231.05859375,,,,,,42242.6640625,,,,,,0,,,,,
2022-03-23 03:30:00+00:00,42231.05859375,,,,,,42231.05859375,,,,,,42263.81640625,,,,,,42223.48046875,,,,,,42234.0625,,,,,,0,,,,,
2022-03-23 03:45:00+00:00,42139.06640625,,,,,,42139.06640625,,,,,,42238.3828125,,,,,,42133.5703125,,,,,,42232.42578125,,,,,,0,,,,,
2022-03-23 04:00:00+00:00,42167.80859375,,,,,,42167.80859375,,,,,,42180.80078125,,,,,,42131.296875,,,,,,42138.546875,,,,,,0,,,,,
2022-03-23 04:15:00+00:00,41909.96875,,,,,,41909.96875,,,,,,42154.875,,,,,,41909.96875,,,,,,42154.875,,,,,,115382272,,,,,
2022-03-23 04:30:00+00:00,41912.25390625,,,,,,41912.25390625,,,,,,41916.1796875,,,,,,41889.76171875,,,,,,41907.21875,,,,,,0,,,,,
2022-03-23 04:45:00+00:00,41959.8125,,,,,,41959.8125,,,,,,41959.8125,,,,,,41897.8984375,,,,,,41911.25,,,,,,0,,,,,
2022-03-23 05:00:00+00:00,41905.55859375,,,,,,41905.55859375,,,,,,41959.87109375,,,,,,41905.44140625,,,,,,41947.296875,,,,,,0,,,,,
2022-03-23 05:15:00+00:00,41916.7578125,,,,,,41916.7578125,,,,,,41936.98828125,,,,,,41877.5078125,,,,,,41877.5078125,,,,,,5103616,,,,,
2022-03-23 05:30:00+00:00,41994.08203125,,,,,,41994.08203125,,,,,,41994.08203125,,,,,,41920.46875,,,,,,41920.46875,,,,,,0,,,,,
2022-03-23 05:45:00+00:00,42058.90234375,,,,,,42058.90234375,,,,,,42060.94140625,,,,,,41992.94921875,,,,,,41996.26171875,,,,,,102639616,,,,,
2022-03-23 06:00:00+00:00,42018.890625,,,,,,42018.890625,,,,,,42047.4453125,,,,,,41997.359375,,,,,,42047.4453125,,,,,,0,,,,,
2022-03-23 06:15:00+00:00,42085.87890625,,,,,,42085.87890625,,,,,,42085.87890625,,,,,,42021.7578125,,,,,,42021.7578125,,,,,,0,,,,,
2022-03-23 06:30:00+00:00,42163.1640625,,,,,,42163.1640625,,,,,,42169.890625,,,,,,42088.74609375,,,,,,42089.3125,,,,,,71110656,,,,,
2022-03-23 06:45:00+00:00,42225.6953125,,,,,,42225.6953125,,,,,,42225.6953125,,,,,,42151.19921875,,,,,,42165.5546875,,,,,,0,,,,,
