,Date,Label,Price
1841,2020-08-28,CLOSE,442.6799926757813
1842,2020-08-31,OPEN,444.6099853515625
1843,2020-08-31,CLOSE,498.3200073242188
1844,2020-09-01,OPEN,502.1400146484375
1845,2020-09-01,CLOSE,475.0499877929688
1846,2020-09-02,OPEN,478.989990234375
1847,2020-09-02,CLOSE,447.3699951171875
1848,2020-09-03,OPEN,407.2300109863281
1849,2020-09-03,CLOSE,407.0
1850,2020-09-04,OPEN,402.80999755859375
1851,2020-09-04,CLOSE,418.3200073242188
1852,2020-09-08,OPEN,356.0
1853,2020-09-08,CLOSE,330.2099914550781
1854,2020-09-09,OPEN,356.6000061035156
1855,2020-09-09,CLOSE,366.2799987792969
1856,2020-09-10,OPEN,386.2099914550781
1857,2020-09-10,CLOSE,371.3399963378906
1858,2020-09-11,OPEN,381.9400024414063
1859,2020-09-11,CLOSE,372.7200012207031
1860,2020-09-14,OPEN,380.9500122070313
1861,2020-09-14,CLOSE,419.6199951171875
1862,2020-09-15,OPEN,436.55999755859375
1863,2020-09-15,CLOSE,449.760009765625
1864,2020-09-16,OPEN,439.8699951171875
1865,2020-09-16,CLOSE,441.760009765625
1866,2020-09-17,OPEN,415.6000061035156
1867,2020-09-17,CLOSE,423.4299926757813
1868,2020-09-18,OPEN,447.9400024414063
1869,2020-09-18,CLOSE,442.1499938964844
1870,2020-09-21,OPEN,453.1300048828125
1871,2020-09-21,CLOSE,449.3900146484375
1872,2020-09-22,OPEN,429.6000061035156
1873,2020-09-22,CLOSE,424.2300109863281
1874,2020-09-23,OPEN,405.1600036621094
1875,2020-09-23,CLOSE,380.3599853515625
1876,2020-09-24,OPEN,363.7999877929688
1877,2020-09-24,CLOSE,387.7900085449219
1878,2020-09-25,OPEN,393.4700012207031
1879,2020-09-25,CLOSE,407.3399963378906
1880,2020-09-28,OPEN,424.6199951171875
1881,2020-09-28,CLOSE,421.2000122070313
1882,2020-09-29,OPEN,416.0
1883,2020-09-29,CLOSE,419.0700073242188
1884,2020-09-30,OPEN,421.3200073242188
1885,2020-09-30,CLOSE,429.010009765625
1886,2020-10-01,OPEN,440.760009765625
1887,2020-10-01,CLOSE,448.1600036621094
1888,2020-10-02,OPEN,421.3900146484375
1889,2020-10-02,CLOSE,415.0899963378906
1890,2020-10-05,OPEN,423.3500061035156
1891,2020-10-05,CLOSE,425.6799926757813
1892,2020-10-06,OPEN,423.7900085449219
1893,2020-10-06,CLOSE,413.9800109863281
1894,2020-10-07,OPEN,419.8699951171875
1895,2020-10-07,CLOSE,425.2999877929688
1896,2020-10-08,OPEN,438.4400024414063
1897,2020-10-08,CLOSE,425.9200134277344
1898,2020-10-09,OPEN,430.1300048828125
1899,2020-10-09,CLOSE,434.0
1900,2020-10-12,OPEN,442.0
1901,2020-10-12,CLOSE,442.2999877929688
1902,2020-10-13,OPEN,443.3500061035156
1903,2020-10-13,CLOSE,446.6499938964844
1904,2020-10-14,OPEN,449.7799987792969
1905,2020-10-14,CLOSE,461.2999877929688
1906,2020-10-15,OPEN,450.30999755859375
1907,2020-10-15,CLOSE,448.8800048828125
1908,2020-10-16,OPEN,454.4400024414063
1909,2020-10-16,CLOSE,439.6700134277344
1910,2020-10-19,OPEN,446.239990234375
1911,2020-10-19,CLOSE,430.8299865722656
1912,2020-10-20,OPEN,431.75
1913,2020-10-20,CLOSE,421.9400024414063
1914,2020-10-21,OPEN,422.7000122070313
1915,2020-10-21,CLOSE,422.6400146484375
1916,2020-10-22,OPEN,441.9200134277344
1917,2020-10-22,CLOSE,425.7900085449219
1918,2020-10-23,OPEN,421.8399963378906
1919,2020-10-23,CLOSE,420.6300048828125
1920,2020-10-26,OPEN,411.6300048828125
1921,2020-10-26,CLOSE,420.2799987792969
1922,2020-10-27,OPEN,423.760009765625
1923,2020-10-27,CLOSE,424.6799926757813
1924,2020-10-28,OPEN,416.4800109863281
1925,2020-10-28,CLOSE,406.0199890136719
1926,2020-10-29,OPEN,409.9599914550781
1927,2020-10-29,CLOSE,410.8299865722656
1928,2020-10-30,OPEN,406.8999938964844
1929,2020-10-30,CLOSE,388.0400085449219
1930,2020-11-02,OPEN,394.0
1931,2020-11-02,CLOSE,400.510009765625
1932,2020-11-03,OPEN,409.7300109863281
1933,2020-11-03,CLOSE,423.8999938964844
1934,2020-11-04,OPEN,430.6199951171875
1935,2020-11-04,CLOSE,420.9800109863281
1936,2020-11-05,OPEN,428.2999877929688
1937,2020-11-05,CLOSE,438.0899963378906
1938,2020-11-06,OPEN,436.1000061035156
1939,2020-11-06,CLOSE,429.9500122070313
1940,2020-11-09,OPEN,439.5
1941,2020-11-09,CLOSE,421.260009765625
1942,2020-11-10,OPEN,420.0899963378906
1943,2020-11-10,CLOSE,410.3599853515625
1944,2020-11-11,OPEN,416.4500122070313
1945,2020-11-11,CLOSE,417.1300048828125
1946,2020-11-12,OPEN,415.0499877929688
1947,2020-11-12,CLOSE,411.760009765625
1948,2020-11-13,OPEN,410.8500061035156
1949,2020-11-13,CLOSE,408.5
1950,2020-11-16,OPEN,408.9299926757813
1951,2020-11-16,CLOSE,408.0899963378906
1952,2020-11-17,OPEN,460.1700134277344
1953,2020-11-17,CLOSE,441.6099853515625
1954,2020-11-18,OPEN,448.3500061035156
1955,2020-11-18,CLOSE,486.6400146484375
1956,2020-11-19,OPEN,492.0
1957,2020-11-19,CLOSE,499.2699890136719
1958,2020-11-20,OPEN,497.989990234375
1959,2020-11-20,CLOSE,489.6099853515625
1960,2020-11-23,OPEN,503.5
1961,2020-11-23,CLOSE,521.8499755859375
1962,2020-11-24,OPEN,540.4000244140625
1963,2020-11-24,CLOSE,555.3800048828125
1964,2020-11-25,OPEN,550.0599975585938
1965,2020-11-25,CLOSE,574.0
1966,2020-11-27,OPEN,581.1599731445312
1967,2020-11-27,CLOSE,585.760009765625
1968,2020-11-30,OPEN,602.2100219726562
1969,2020-11-30,CLOSE,567.5999755859375
1970,2020-12-01,OPEN,597.5900268554688
1971,2020-12-01,CLOSE,584.760009765625
1972,2020-12-02,OPEN,556.4400024414062
1973,2020-12-02,CLOSE,568.8200073242188
1974,2020-12-03,OPEN,590.02001953125
1975,2020-12-03,CLOSE,593.3800048828125
1976,2020-12-04,OPEN,591.010009765625
1977,2020-12-04,CLOSE,599.0399780273438
1978,2020-12-07,OPEN,604.9199829101562
1979,2020-12-07,CLOSE,641.760009765625
1980,2020-12-08,OPEN,625.510009765625
1981,2020-12-08,CLOSE,649.8800048828125
1982,2020-12-09,OPEN,653.6900024414062
1983,2020-12-09,CLOSE,604.47998046875
1984,2020-12-10,OPEN,574.3699951171875
1985,2020-12-10,CLOSE,627.0700073242188
1986,2020-12-11,OPEN,615.010009765625
1987,2020-12-11,CLOSE,609.989990234375
1988,2020-12-14,OPEN,619.0
1989,2020-12-14,CLOSE,639.8300170898438
1990,2020-12-15,OPEN,643.280029296875
1991,2020-12-15,CLOSE,633.25
1992,2020-12-16,OPEN,628.22998046875
1993,2020-12-16,CLOSE,622.77001953125
1994,2020-12-17,OPEN,628.1900024414062
1995,2020-12-17,CLOSE,655.9000244140625
1996,2020-12-18,OPEN,668.9000244140625
1997,2020-12-18,CLOSE,695.0
1998,2020-12-21,OPEN,666.239990234375
1999,2020-12-21,CLOSE,649.8599853515625
2000,2020-12-22,OPEN,648.0
2001,2020-12-22,CLOSE,640.3400268554688
2002,2020-12-23,OPEN,632.2000122070312
2003,2020-12-23,CLOSE,645.97998046875
2004,2020-12-24,OPEN,642.989990234375
2005,2020-12-24,CLOSE,661.77001953125
2006,2020-12-28,OPEN,674.510009765625
2007,2020-12-28,CLOSE,663.6900024414062
2008,2020-12-29,OPEN,661.0
2009,2020-12-29,CLOSE,665.989990234375
2010,2020-12-30,OPEN,672.0
2011,2020-12-30,CLOSE,694.780029296875
2012,2020-12-31,OPEN,699.989990234375
2013,2020-12-31,CLOSE,705.6699829101562
2014,2021-01-04,OPEN,719.4600219726562
2015,2021-01-04,CLOSE,729.77001953125
2016,2021-01-05,OPEN,723.6599731445312
2017,2021-01-05,CLOSE,735.1099853515625
2018,2021-01-06,OPEN,758.489990234375
2019,2021-01-06,CLOSE,755.97998046875
2020,2021-01-07,OPEN,777.6300048828125
2021,2021-01-07,CLOSE,816.0399780273438
2022,2021-01-08,OPEN,856.0
2023,2021-01-08,CLOSE,880.02001953125
2024,2021-01-11,OPEN,849.4000244140625
2025,2021-01-11,CLOSE,811.1900024414062
2026,2021-01-12,OPEN,831.0
2027,2021-01-12,CLOSE,849.4400024414062
2028,2021-01-13,OPEN,852.760009765625
2029,2021-01-13,CLOSE,854.4099731445312
2030,2021-01-14,OPEN,843.3900146484375
2031,2021-01-14,CLOSE,845.0
2032,2021-01-15,OPEN,852.0
2033,2021-01-15,CLOSE,826.1599731445312
2034,2021-01-19,OPEN,837.7999877929688
2035,2021-01-19,CLOSE,844.5499877929688
2036,2021-01-20,OPEN,858.739990234375
2037,2021-01-20,CLOSE,850.4500122070312
2038,2021-01-21,OPEN,855.0
2039,2021-01-21,CLOSE,844.989990234375
2040,2021-01-22,OPEN,834.3099975585938
2041,2021-01-22,CLOSE,846.6400146484375
2042,2021-01-25,OPEN,855.0
2043,2021-01-25,CLOSE,880.7999877929688
2044,2021-01-26,OPEN,891.3800048828125
2045,2021-01-26,CLOSE,883.0900268554688
2046,2021-01-27,OPEN,870.3499755859375
2047,2021-01-27,CLOSE,864.1599731445312
2048,2021-01-28,OPEN,820.0
2049,2021-01-28,CLOSE,835.4299926757812
2050,2021-01-29,OPEN,830.0
2051,2021-01-29,CLOSE,793.530029296875
2052,2021-02-01,OPEN,814.2899780273438
2053,2021-02-01,CLOSE,839.8099975585938
2054,2021-02-02,OPEN,844.6799926757812
2055,2021-02-02,CLOSE,872.7899780273438
2056,2021-02-03,OPEN,877.02001953125
2057,2021-02-03,CLOSE,854.6900024414062
2058,2021-02-04,OPEN,855.0
2059,2021-02-04,CLOSE,849.989990234375
2060,2021-02-05,OPEN,845.0
2061,2021-02-05,CLOSE,852.22998046875
2062,2021-02-08,OPEN,869.6699829101562
2063,2021-02-08,CLOSE,863.4199829101562
2064,2021-02-09,OPEN,855.1199951171875
2065,2021-02-09,CLOSE,849.4600219726562
2066,2021-02-10,OPEN,843.6400146484375
2067,2021-02-10,CLOSE,804.8200073242188
2068,2021-02-11,OPEN,812.4400024414062
2069,2021-02-11,CLOSE,811.6599731445312
2070,2021-02-12,OPEN,801.260009765625
2071,2021-02-12,CLOSE,816.1199951171875
2072,2021-02-16,OPEN,818.0
2073,2021-02-16,CLOSE,796.219970703125
2074,2021-02-17,OPEN,779.0900268554688
2075,2021-02-17,CLOSE,798.1500244140625
2076,2021-02-18,OPEN,780.9000244140625
2077,2021-02-18,CLOSE,787.3800048828125
2078,2021-02-19,OPEN,795.0
2079,2021-02-19,CLOSE,781.2999877929688
2080,2021-02-22,OPEN,762.6400146484375
2081,2021-02-22,CLOSE,714.5
2082,2021-02-23,OPEN,662.1300048828125
2083,2021-02-23,CLOSE,698.8400268554688
2084,2021-02-24,OPEN,711.8499755859375
2085,2021-02-24,CLOSE,742.02001953125
2086,2021-02-25,OPEN,726.1500244140625
2087,2021-02-25,CLOSE,682.219970703125
2088,2021-02-26,OPEN,700.0
2089,2021-02-26,CLOSE,675.5
2090,2021-03-01,OPEN,690.1099853515625
2091,2021-03-01,CLOSE,718.4299926757812
2092,2021-03-02,OPEN,718.280029296875
2093,2021-03-02,CLOSE,686.4400024414062
2094,2021-03-03,OPEN,687.989990234375
2095,2021-03-03,CLOSE,653.2000122070312
2096,2021-03-04,OPEN,655.7999877929688
2097,2021-03-04,CLOSE,621.4400024414062
2098,2021-03-05,OPEN,626.0599975585938
2099,2021-03-05,CLOSE,597.9500122070312
2100,2021-03-08,OPEN,600.5499877929688
2101,2021-03-08,CLOSE,563.0
2102,2021-03-09,OPEN,608.1799926757812
2103,2021-03-09,CLOSE,673.5800170898438
2104,2021-03-10,OPEN,700.2999877929688
2105,2021-03-10,CLOSE,668.0599975585938
2106,2021-03-11,OPEN,699.4000244140625
2107,2021-03-11,CLOSE,699.5999755859375
2108,2021-03-12,OPEN,670.0
2109,2021-03-12,CLOSE,693.72998046875
2110,2021-03-15,OPEN,694.0900268554688
2111,2021-03-15,CLOSE,707.9400024414062
2112,2021-03-16,OPEN,703.3499755859375
2113,2021-03-16,CLOSE,676.8800048828125
2114,2021-03-17,OPEN,656.8699951171875
2115,2021-03-17,CLOSE,701.8099975585938
2116,2021-03-18,OPEN,684.2899780273438
2117,2021-03-18,CLOSE,653.1599731445312
2118,2021-03-19,OPEN,646.5999755859375
2119,2021-03-19,CLOSE,654.8699951171875
2120,2021-03-22,OPEN,684.5900268554688
2121,2021-03-22,CLOSE,670.0
2122,2021-03-23,OPEN,675.77001953125
2123,2021-03-23,CLOSE,662.1599731445312
2124,2021-03-24,OPEN,667.9099731445312
2125,2021-03-24,CLOSE,630.27001953125
2126,2021-03-25,OPEN,613.0
2127,2021-03-25,CLOSE,640.3900146484375
2128,2021-03-26,OPEN,641.8699951171875
2129,2021-03-26,CLOSE,618.7100219726562
2130,2021-03-29,OPEN,615.6400146484375
2131,2021-03-29,CLOSE,611.2899780273438
2132,2021-03-30,OPEN,601.75
2133,2021-03-30,CLOSE,635.6199951171875
2134,2021-03-31,OPEN,646.6199951171875
2135,2021-03-31,CLOSE,667.9299926757812
2136,2021-04-01,OPEN,688.3699951171875
2137,2021-04-01,CLOSE,661.75
2138,2021-04-05,OPEN,707.7100219726562
2139,2021-04-05,CLOSE,691.0499877929688
2140,2021-04-06,OPEN,690.2999877929688
2141,2021-04-06,CLOSE,691.6199951171875
2142,2021-04-07,OPEN,687.0
2143,2021-04-07,CLOSE,670.969970703125
2144,2021-04-08,OPEN,677.3800048828125
2145,2021-04-08,CLOSE,683.7999877929688
2146,2021-04-09,OPEN,677.77001953125
2147,2021-04-09,CLOSE,677.02001953125
2148,2021-04-12,OPEN,685.7000122070312
2149,2021-04-12,CLOSE,701.97998046875
2150,2021-04-13,OPEN,712.7000122070312
2151,2021-04-13,CLOSE,762.3200073242188
2152,2021-04-14,OPEN,770.7000122070312
2153,2021-04-14,CLOSE,732.22998046875
2154,2021-04-15,OPEN,743.0999755859375
2155,2021-04-15,CLOSE,738.8499755859375
2156,2021-04-16,OPEN,728.6500244140625
2157,2021-04-16,CLOSE,739.780029296875
2158,2021-04-19,OPEN,719.5999755859375
2159,2021-04-19,CLOSE,714.6300048828125
2160,2021-04-20,OPEN,717.4199829101562
2161,2021-04-20,CLOSE,718.989990234375
2162,2021-04-21,OPEN,704.77001953125
2163,2021-04-21,CLOSE,744.1199951171875
2164,2021-04-22,OPEN,741.5
2165,2021-04-22,CLOSE,719.6900024414062
2166,2021-04-23,OPEN,719.7999877929688
2167,2021-04-23,CLOSE,729.4000244140625
2168,2021-04-26,OPEN,741.0
2169,2021-04-26,CLOSE,738.2000122070312
2170,2021-04-27,OPEN,717.9600219726562
2171,2021-04-27,CLOSE,704.739990234375
2172,2021-04-28,OPEN,696.4099731445312
2173,2021-04-28,CLOSE,694.4000244140625
2174,2021-04-29,OPEN,699.510009765625
2175,2021-04-29,CLOSE,677.0
2176,2021-04-30,OPEN,667.5900268554688
2177,2021-04-30,CLOSE,709.4400024414062
2178,2021-05-03,OPEN,703.7999877929688
2179,2021-05-03,CLOSE,684.9000244140625
2180,2021-05-04,OPEN,678.9400024414062
2181,2021-05-04,CLOSE,673.5999755859375
2182,2021-05-05,OPEN,681.0599975585938
2183,2021-05-05,CLOSE,670.9400024414062
2184,2021-05-06,OPEN,680.760009765625
2185,2021-05-06,CLOSE,663.5399780273438
2186,2021-05-07,OPEN,665.7999877929688
2187,2021-05-07,CLOSE,672.3699951171875
2188,2021-05-10,OPEN,664.9000244140625
2189,2021-05-10,CLOSE,629.0399780273438
2190,2021-05-11,OPEN,599.239990234375
2191,2021-05-11,CLOSE,617.2000122070312
2192,2021-05-12,OPEN,602.489990234375
2193,2021-05-12,CLOSE,589.8900146484375
2194,2021-05-13,OPEN,601.5399780273438
2195,2021-05-13,CLOSE,571.6900024414062
2196,2021-05-14,OPEN,583.4099731445312
2197,2021-05-14,CLOSE,589.739990234375
2198,2021-05-17,OPEN,575.5499877929688
2199,2021-05-17,CLOSE,576.8300170898438
2200,2021-05-18,OPEN,568.0
2201,2021-05-18,CLOSE,577.8699951171875
2202,2021-05-19,OPEN,552.5499877929688
2203,2021-05-19,CLOSE,563.4600219726562
2204,2021-05-20,OPEN,575.0
2205,2021-05-20,CLOSE,586.780029296875
2206,2021-05-21,OPEN,596.1099853515625
2207,2021-05-21,CLOSE,580.8800048828125
2208,2021-05-24,OPEN,581.5999755859375
2209,2021-05-24,CLOSE,606.4400024414062
2210,2021-05-25,OPEN,607.3099975585938
2211,2021-05-25,CLOSE,604.6900024414062
2212,2021-05-26,OPEN,607.5599975585938
2213,2021-05-26,CLOSE,619.1300048828125
2214,2021-05-27,OPEN,620.239990234375
2215,2021-05-27,CLOSE,630.8499755859375
2216,2021-05-28,OPEN,628.5
2217,2021-05-28,CLOSE,625.219970703125
2218,2021-06-01,OPEN,627.7999877929688
2219,2021-06-01,CLOSE,623.9000244140625
2220,2021-06-02,OPEN,620.1300048828125
2221,2021-06-02,CLOSE,605.1199951171875
2222,2021-06-03,OPEN,601.7999877929688
2223,2021-06-03,CLOSE,572.8400268554688
2224,2021-06-04,OPEN,579.7100219726562
2225,2021-06-04,CLOSE,599.0499877929688
2226,2021-06-07,OPEN,591.8300170898438
2227,2021-06-07,CLOSE,605.1300048828125
2228,2021-06-08,OPEN,623.010009765625
2229,2021-06-08,CLOSE,603.5900268554688
2230,2021-06-09,OPEN,602.1699829101562
2231,2021-06-09,CLOSE,598.780029296875
2232,2021-06-10,OPEN,603.8800048828125
2233,2021-06-10,CLOSE,610.1199951171875
2234,2021-06-11,OPEN,610.22998046875
2235,2021-06-11,CLOSE,609.8900146484375
2236,2021-06-14,OPEN,612.22998046875
2237,2021-06-14,CLOSE,617.6900024414062
2238,2021-06-15,OPEN,616.6900024414062
2239,2021-06-15,CLOSE,599.3599853515625
2240,2021-06-16,OPEN,597.5399780273438
2241,2021-06-16,CLOSE,604.8699951171875
2242,2021-06-17,OPEN,601.8900146484375
2243,2021-06-17,CLOSE,616.5999755859375
2244,2021-06-18,OPEN,613.3699951171875
2245,2021-06-18,CLOSE,623.3099975585938
2246,2021-06-21,OPEN,624.47998046875
2247,2021-06-21,CLOSE,620.8300170898438
2248,2021-06-22,OPEN,618.25
2249,2021-06-22,CLOSE,623.7100219726562
2250,2021-06-23,OPEN,632.0
2251,2021-06-23,CLOSE,656.5700073242188
2252,2021-06-24,OPEN,674.989990234375
2253,2021-06-24,CLOSE,679.8200073242188
2254,2021-06-25,OPEN,689.5800170898438
2255,2021-06-25,CLOSE,671.8699951171875
2256,2021-06-28,OPEN,671.6400146484375
2257,2021-06-28,CLOSE,688.719970703125
2258,2021-06-29,OPEN,684.6500244140625
2259,2021-06-29,CLOSE,680.760009765625
2260,2021-06-30,OPEN,679.77001953125
2261,2021-06-30,CLOSE,679.7000122070312
2262,2021-07-01,OPEN,683.9199829101562
2263,2021-07-01,CLOSE,677.9199829101562
2264,2021-07-02,OPEN,678.97998046875
2265,2021-07-02,CLOSE,678.9000244140625
2266,2021-07-06,OPEN,681.7100219726562
2267,2021-07-06,CLOSE,659.5800170898438
2268,2021-07-07,OPEN,664.27001953125
2269,2021-07-07,CLOSE,644.6500244140625
2270,2021-07-08,OPEN,628.3699951171875
2271,2021-07-08,CLOSE,652.8099975585938
2272,2021-07-09,OPEN,653.1799926757812
2273,2021-07-09,CLOSE,656.9500122070312
2274,2021-07-12,OPEN,662.2000122070312
2275,2021-07-12,CLOSE,685.7000122070312
2276,2021-07-13,OPEN,686.3200073242188
2277,2021-07-13,CLOSE,668.5399780273438
2278,2021-07-14,OPEN,670.75
2279,2021-07-14,CLOSE,653.3800048828125
2280,2021-07-15,OPEN,658.3900146484375
2281,2021-07-15,CLOSE,650.5999755859375
2282,2021-07-16,OPEN,654.6799926757812
2283,2021-07-16,CLOSE,644.219970703125
2284,2021-07-19,OPEN,629.8900146484375
2285,2021-07-19,CLOSE,646.219970703125
2286,2021-07-20,OPEN,651.989990234375
2287,2021-07-20,CLOSE,660.5
2288,2021-07-21,OPEN,659.6099853515625
2289,2021-07-21,CLOSE,655.2899780273438
2290,2021-07-22,OPEN,656.4400024414062
2291,2021-07-22,CLOSE,649.260009765625
2292,2021-07-23,OPEN,646.3599853515625
2293,2021-07-23,CLOSE,643.3800048828125
2294,2021-07-26,OPEN,650.969970703125
2295,2021-07-26,CLOSE,657.6199951171875
2296,2021-07-27,OPEN,663.4000244140625
2297,2021-07-27,CLOSE,644.780029296875
2298,2021-07-28,OPEN,647.0
2299,2021-07-28,CLOSE,646.97998046875
2300,2021-07-29,OPEN,649.7899780273438
2301,2021-07-29,CLOSE,677.3499755859375
2302,2021-07-30,OPEN,671.760009765625
2303,2021-07-30,CLOSE,687.2000122070312
2304,2021-08-02,OPEN,700.0
2305,2021-08-02,CLOSE,709.6699829101562
2306,2021-08-03,OPEN,719.0
2307,2021-08-03,CLOSE,709.739990234375
2308,2021-08-04,OPEN,711.0
2309,2021-08-04,CLOSE,710.9199829101562
2310,2021-08-05,OPEN,716.0
2311,2021-08-05,CLOSE,714.6300048828125
2312,2021-08-06,OPEN,711.9000244140625
2313,2021-08-06,CLOSE,699.0999755859375
2314,2021-08-09,OPEN,710.1699829101562
2315,2021-08-09,CLOSE,713.760009765625
2316,2021-08-10,OPEN,713.989990234375
2317,2021-08-10,CLOSE,709.989990234375
2318,2021-08-11,OPEN,712.7100219726562
2319,2021-08-11,CLOSE,707.8200073242188
2320,2021-08-12,OPEN,706.3400268554688
2321,2021-08-12,CLOSE,722.25
2322,2021-08-13,OPEN,723.7100219726562
2323,2021-08-13,CLOSE,717.1699829101562
2324,2021-08-16,OPEN,705.0700073242188
2325,2021-08-16,CLOSE,686.1699829101562
2326,2021-08-17,OPEN,672.6599731445312
2327,2021-08-17,CLOSE,665.7100219726562
2328,2021-08-18,OPEN,669.75
2329,2021-08-18,CLOSE,688.989990234375
2330,2021-08-19,OPEN,678.2100219726562
2331,2021-08-19,CLOSE,673.469970703125
2332,2021-08-20,OPEN,682.8499755859375
2333,2021-08-20,CLOSE,680.260009765625
2334,2021-08-23,OPEN,685.4400024414062
2335,2021-08-23,CLOSE,706.2999877929688
2336,2021-08-24,OPEN,710.6799926757812
2337,2021-08-24,CLOSE,708.489990234375
2338,2021-08-25,OPEN,707.030029296875
2339,2021-08-25,CLOSE,711.2000122070312
2340,2021-08-26,OPEN,708.3099975585938
2341,2021-08-26,CLOSE,701.1599731445312
2342,2021-08-27,OPEN,705.0
2343,2021-08-27,CLOSE,711.9199829101562
2344,2021-08-30,OPEN,714.719970703125
2345,2021-08-30,CLOSE,730.9099731445312
2346,2021-08-31,OPEN,733.0
2347,2021-08-31,CLOSE,735.719970703125
2348,2021-09-01,OPEN,734.0800170898438
2349,2021-09-01,CLOSE,734.0900268554688
2350,2021-09-02,OPEN,734.5
2351,2021-09-02,CLOSE,732.3900146484375
2352,2021-09-03,OPEN,732.25
2353,2021-09-03,CLOSE,733.5700073242188
2354,2021-09-07,OPEN,740.0
2355,2021-09-07,CLOSE,752.9199829101562
2356,2021-09-08,OPEN,761.5800170898438
2357,2021-09-08,CLOSE,753.8699951171875
2358,2021-09-09,OPEN,753.4099731445312
2359,2021-09-09,CLOSE,754.8599853515625
2360,2021-09-10,OPEN,759.5999755859375
2361,2021-09-10,CLOSE,736.27001953125
2362,2021-09-13,OPEN,740.2100219726562
2363,2021-09-13,CLOSE,743.0
2364,2021-09-14,OPEN,742.5700073242188
2365,2021-09-14,CLOSE,744.489990234375
2366,2021-09-15,OPEN,745.0
2367,2021-09-15,CLOSE,755.8300170898438
2368,2021-09-16,OPEN,752.8300170898438
2369,2021-09-16,CLOSE,756.989990234375
2370,2021-09-17,OPEN,757.1500244140625
2371,2021-09-17,CLOSE,759.489990234375
2372,2021-09-20,OPEN,734.5599975585938
2373,2021-09-20,CLOSE,730.1699829101562
2374,2021-09-21,OPEN,734.7899780273438
2375,2021-09-21,CLOSE,739.3800048828125
2376,2021-09-22,OPEN,743.530029296875
2377,2021-09-22,CLOSE,751.9400024414062
2378,2021-09-23,OPEN,755.0
2379,2021-09-23,CLOSE,753.6400146484375
2380,2021-09-24,OPEN,745.8900146484375
2381,2021-09-24,CLOSE,774.3900146484375
2382,2021-09-27,OPEN,773.1199951171875
2383,2021-09-27,CLOSE,791.3599853515625
2384,2021-09-28,OPEN,787.2000122070312
2385,2021-09-28,CLOSE,777.5599975585938
2386,2021-09-29,OPEN,779.7999877929688
2387,2021-09-29,CLOSE,781.3099975585938
2388,2021-09-30,OPEN,781.0
2389,2021-09-30,CLOSE,775.47998046875
2390,2021-10-01,OPEN,778.4000244140625
2391,2021-10-01,CLOSE,775.219970703125
2392,2021-10-04,OPEN,796.5
2393,2021-10-04,CLOSE,781.530029296875
2394,2021-10-05,OPEN,784.7999877929688
2395,2021-10-05,CLOSE,780.5900268554688
2396,2021-10-06,OPEN,776.2000122070312
2397,2021-10-06,CLOSE,782.75
2398,2021-10-07,OPEN,785.4600219726562
2399,2021-10-07,CLOSE,793.6099853515625
2400,2021-10-08,OPEN,796.2100219726562
2401,2021-10-08,CLOSE,785.489990234375
2402,2021-10-11,OPEN,787.6500244140625
2403,2021-10-11,CLOSE,791.9400024414062
2404,2021-10-12,OPEN,800.9299926757812
2405,2021-10-12,CLOSE,805.719970703125
2406,2021-10-13,OPEN,810.469970703125
2407,2021-10-13,CLOSE,811.0800170898438
2408,2021-10-14,OPEN,815.489990234375
2409,2021-10-14,CLOSE,818.3200073242188
2410,2021-10-15,OPEN,823.739990234375
2411,2021-10-15,CLOSE,843.030029296875
2412,2021-10-18,OPEN,851.7899780273438
2413,2021-10-18,CLOSE,870.1099853515625
2414,2021-10-19,OPEN,877.530029296875
2415,2021-10-19,CLOSE,864.27001953125
2416,2021-10-20,OPEN,865.3499755859375
2417,2021-10-20,CLOSE,865.7999877929688
2418,2021-10-21,OPEN,856.0
2419,2021-10-21,CLOSE,894.0
2420,2021-10-22,OPEN,895.5
2421,2021-10-22,CLOSE,909.6799926757812
2422,2021-10-25,OPEN,950.530029296875
2423,2021-10-25,CLOSE,1024.8599853515625
2424,2021-10-26,OPEN,1024.68994140625
2425,2021-10-26,CLOSE,1018.4299926757812
2426,2021-10-27,OPEN,1039.6600341796875
2427,2021-10-27,CLOSE,1037.8599853515625
2428,2021-10-28,OPEN,1068.31005859375
2429,2021-10-28,CLOSE,1077.0400390625
2430,2021-10-29,OPEN,1081.8599853515625
2431,2021-10-29,CLOSE,1114.0
2432,2021-11-01,OPEN,1145.0
2433,2021-11-01,CLOSE,1208.5899658203125
2434,2021-11-02,OPEN,1159.3599853515625
2435,2021-11-02,CLOSE,1172.0
2436,2021-11-03,OPEN,1177.3299560546875
2437,2021-11-03,CLOSE,1213.8599853515625
2438,2021-11-04,OPEN,1234.4100341796875
2439,2021-11-04,CLOSE,1229.9100341796875
2440,2021-11-05,OPEN,1228.0
2441,2021-11-05,CLOSE,1222.0899658203125
2442,2021-11-08,OPEN,1149.7900390625
2443,2021-11-08,CLOSE,1162.93994140625
2444,2021-11-09,OPEN,1173.5999755859375
2445,2021-11-09,CLOSE,1023.5
2446,2021-11-10,OPEN,1010.4099731445312
2447,2021-11-10,CLOSE,1067.949951171875
2448,2021-11-11,OPEN,1102.77001953125
2449,2021-11-11,CLOSE,1063.510009765625
2450,2021-11-12,OPEN,1047.5
2451,2021-11-12,CLOSE,1033.4200439453125
2452,2021-11-15,OPEN,1017.6300048828124
